token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
1159606,GODREJCP25AUG1280CE,GODREJCP,14AUG2025,128000.000000,500,OPTSTK,BFO,5.000000
1159864,SENSEX26JUN78000CE,SENSEX,25JUN2026,7800000.000000,20,OPTIDX,BFO,5.000000
1159915,JSWSTEEL25AUG970CE,JSWSTEEL,14AUG2025,97000.000000,675,OPTSTK,BFO,5.000000
1160443,POLYCAB25AUG5400CE,POLYCAB,14AUG2025,540000.000000,125,OPTSTK,BFO,5.000000
1160468,SOLARINDS25AUG14000PE,SOLARINDS,14AUG2025,1400000.000000,75,OPTSTK,BFO,5.000000
1160877,CHOLAFIN25AUG1520CE,CHOLAFIN,14AUG2025,152000.000000,625,OPTSTK,BFO,5.000000
1161146,BHARATFORG25AUGFUT,BHARATFORG,14AUG2025,0.000000,500,FUTSTK,BFO,5.000000
1162135,SRF25AUG2900CE,SRF,14AUG2025,290000.000000,200,OPTSTK,BFO,5.000000
1162518,HFCL25AUG71CE,HFCL,14AUG2025,7100.000000,6450,OPTSTK,BFO,5.000000
1162538,SUPREMEIND25AUG3500PE,SUPREMEIND,14AUG2025,350000.000000,175,OPTSTK,BFO,5.000000
1163052,CUMMINSIND25AUG2500PE,CUMMINSIND,14AUG2025,250000.000000,200,OPTSTK,BFO,5.000000
1163062,VBL25JUL420PE,VBL,10JUL2025,42000.000000,1025,OPTSTK,BFO,5.000000
1163138,VBL25AUG500PE,VBL,14AUG2025,50000.000000,1025,OPTSTK,BFO,5.000000
1163200,NYKAA25AUGFUT,NYKAA,14AUG2025,0.000000,3125,FUTSTK,BFO,5.000000
1163220,IDFCFIRSTB25AUG70CE,IDFCFIRSTB,14AUG2025,7000.000000,9275,OPTSTK,BFO,5.000000
1164170,CROMPTON25AUG305CE,CROMPTON,14AUG2025,30500.000000,1800,OPTSTK,BFO,5.000000
1163400,BALKRISIND25AUG2660CE,BALKRISIND,14AUG2025,266000.000000,300,OPTSTK,BFO,5.000000
1163984,NESTLEIND25AUG2400PE,NESTLEIND,14AUG2025,240000.000000,250,OPTSTK,BFO,5.000000
1164015,MARICO25AUG750PE,MARICO,14AUG2025,75000.000000,1200,OPTSTK,BFO,5.000000
1164815,COFORGE25AUG1660CE,COFORGE,14AUG2025,166000.000000,375,OPTSTK,BFO,5.000000
1164561,BANKINDIA25AUG108.95CE,BANKINDIA,14AUG2025,10895.000000,5200,OPTSTK,BFO,5.000000
1164577,TRENT25AUG5500PE,TRENT,14AUG2025,550000.000000,100,OPTSTK,BFO,5.000000
1164778,BRITANNIA25AUG5450PE,BRITANNIA,14AUG2025,545000.000000,125,OPTSTK,BFO,5.000000
1166167,PETRONET25AUG330PE,PETRONET,14AUG2025,33000.000000,1800,OPTSTK,BFO,5.000000
1166178,CAMS25AUGFUT,CAMS,14AUG2025,0.000000,150,FUTSTK,BFO,5.000000
1166289,ADANIGREEN25AUG780CE,ADANIGREEN,14AUG2025,78000.000000,600,OPTSTK,BFO,5.000000
1166386,MPHASIS25AUG2440PE,MPHASIS,14AUG2025,244000.000000,275,OPTSTK,BFO,5.000000
1169032,COLPAL25AUG2660PE,COLPAL,14AUG2025,266000.000000,225,OPTSTK,BFO,5.000000
1166576,TATASTEEL25AUG148.9CE,TATASTEEL,14AUG2025,14890.000000,5500,OPTSTK,BFO,5.000000
1166675,VBL25AUG560CE,VBL,14AUG2025,56000.000000,1025,OPTSTK,BFO,5.000000
1168333,AXISBANK25AUG1100PE,AXISBANK,14AUG2025,110000.000000,625,OPTSTK,BFO,5.000000
1169049,NESTLEIND25AUG2300CE,NESTLEIND,14AUG2025,230000.000000,250,OPTSTK,BFO,5.000000
1169304,SUNPHARMA25AUG1840CE,SUNPHARMA,14AUG2025,184000.000000,350,OPTSTK,BFO,5.000000
1169703,PIIND25AUG3600PE,PIIND,14AUG2025,360000.000000,175,OPTSTK,BFO,5.000000
1169719,SUNPHARMA25AUG1680CE,SUNPHARMA,14AUG2025,168000.000000,350,OPTSTK,BFO,5.000000
1169818,INDUSINDBK25AUG870PE,INDUSINDBK,14AUG2025,87000.000000,700,OPTSTK,BFO,5.000000
1169949,BAJAJFINSV25AUG1920PE,BAJAJFINSV,14AUG2025,192000.000000,500,OPTSTK,BFO,5.000000
1170010,SOLARINDS25AUG12500CE,SOLARINDS,14AUG2025,1250000.000000,75,OPTSTK,BFO,5.000000
1170042,CAMS25AUG3400PE,CAMS,14AUG2025,340000.000000,150,OPTSTK,BFO,5.000000
1170087,ZYDUSLIFE25AUG910PE,ZYDUSLIFE,14AUG2025,91000.000000,900,OPTSTK,BFO,5.000000
1170184,LICHSGFIN25AUG570PE,LICHSGFIN,14AUG2025,57000.000000,1000,OPTSTK,BFO,5.000000
1170188,SBICARD25AUG890PE,SBICARD,14AUG2025,89000.000000,800,OPTSTK,BFO,5.000000
1170202,LT25AUG3260PE,LT,14AUG2025,326000.000000,175,OPTSTK,BFO,5.000000
1170243,SBIN25AUG730CE,SBIN,14AUG2025,73000.000000,750,OPTSTK,BFO,5.000000
1170275,POLYCAB25AUG5700PE,POLYCAB,14AUG2025,570000.000000,125,OPTSTK,BFO,5.000000
1170276,ADANIPORTS25AUG1340CE,ADANIPORTS,14AUG2025,134000.000000,475,OPTSTK,BFO,5.000000
1170321,PIIND25AUG3350PE,PIIND,14AUG2025,335000.000000,175,OPTSTK,BFO,5.000000
1170339,HINDZINC25AUG400PE,HINDZINC,14AUG2025,40000.000000,1225,OPTSTK,BFO,5.000000
1170395,LAURUSLABS25AUG540CE,LAURUSLABS,14AUG2025,54000.000000,1700,OPTSTK,BFO,5.000000
1170398,PFC25AUG330PE,PFC,14AUG2025,33000.000000,1300,OPTSTK,BFO,5.000000
1170456,PIIND25AUG3500CE,PIIND,14AUG2025,350000.000000,175,OPTSTK,BFO,5.000000
1170478,JINDALSTEL25AUG780CE,JINDALSTEL,14AUG2025,78000.000000,625,OPTSTK,BFO,5.000000
1170511,NHPC25AUG83PE,NHPC,14AUG2025,8300.000000,6400,OPTSTK,BFO,5.000000
1170548,INDHOTEL25AUG750CE,INDHOTEL,14AUG2025,75000.000000,1000,OPTSTK,BFO,5.000000
1170572,TATASTEEL25AUG148.9PE,TATASTEEL,14AUG2025,14890.000000,5500,OPTSTK,BFO,5.000000
1170582,PRESTIGE25AUG1200CE,PRESTIGE,14AUG2025,120000.000000,450,OPTSTK,BFO,5.000000
1170593,TATAMOTORS25AUG630CE,TATAMOTORS,14AUG2025,63000.000000,800,OPTSTK,BFO,5.000000
1170602,MGL25AUG1240CE,MGL,14AUG2025,124000.000000,400,OPTSTK,BFO,5.000000
1170871,PEL25AUG1060PE,PEL,14AUG2025,106000.000000,750,OPTSTK,BFO,5.000000
1170887,ABB25AUG5400PE,ABB,14AUG2025,540000.000000,125,OPTSTK,BFO,5.000000
1170967,IDFCFIRSTB25AUG67PE,IDFCFIRSTB,14AUG2025,6700.000000,9275,OPTSTK,BFO,5.000000
1170983,ICICIPRULI25AUG560CE,ICICIPRULI,14AUG2025,56000.000000,925,OPTSTK,BFO,5.000000
1171089,NCC25AUG222.5PE,NCC,14AUG2025,22250.000000,2700,OPTSTK,BFO,5.000000
1171099,TVSMOTOR25AUG2740CE,TVSMOTOR,14AUG2025,274000.000000,350,OPTSTK,BFO,5.000000
1171221,ACC25AUG1860PE,ACC,14AUG2025,186000.000000,300,OPTSTK,BFO,5.000000
1171257,ITC25AUG460PE,ITC,14AUG2025,46000.000000,1600,OPTSTK,BFO,5.000000
1171284,APLAPOLLO25AUG1800CE,APLAPOLLO,14AUG2025,180000.000000,350,OPTSTK,BFO,5.000000
1171292,ETERNAL25AUG255PE,ETERNAL,14AUG2025,25500.000000,2425,OPTSTK,BFO,5.000000
1171349,BEL25AUG305CE,BEL,14AUG2025,30500.000000,2850,OPTSTK,BFO,5.000000
1171480,SBIN25AUG730PE,SBIN,14AUG2025,73000.000000,750,OPTSTK,BFO,5.000000
1171498,TVSMOTOR25AUG2660PE,TVSMOTOR,14AUG2025,266000.000000,350,OPTSTK,BFO,5.000000
1171529,PAGEIND25AUG45000CE,PAGEIND,14AUG2025,4500000.000000,15,OPTSTK,BFO,5.000000
1171620,LUPIN25AUG2100PE,LUPIN,14AUG2025,210000.000000,425,OPTSTK,BFO,5.000000
1171661,BOSCHLTD25AUG29250CE,BOSCHLTD,14AUG2025,2925000.000000,25,OPTSTK,BFO,5.000000
1171791,APLAPOLLO25AUG1560PE,APLAPOLLO,14AUG2025,156000.000000,350,OPTSTK,BFO,5.000000
1171840,CROMPTON25AUG340PE,CROMPTON,14AUG2025,34000.000000,1800,OPTSTK,BFO,5.000000
1171901,TATASTEEL25AUG153.9PE,TATASTEEL,14AUG2025,15390.000000,5500,OPTSTK,BFO,5.000000
1171904,CROMPTON25AUG345CE,CROMPTON,14AUG2025,34500.000000,1800,OPTSTK,BFO,5.000000
1171943,SBIN25AUG800PE,SBIN,14AUG2025,80000.000000,750,OPTSTK,BFO,5.000000
1172278,SUPREMEIND25AUG3600CE,SUPREMEIND,14AUG2025,360000.000000,175,OPTSTK,BFO,5.000000
1172321,INDHOTEL25AUG820PE,INDHOTEL,14AUG2025,82000.000000,1000,OPTSTK,BFO,5.000000
1172374,SOLARINDS25AUG13250CE,SOLARINDS,14AUG2025,1325000.000000,75,OPTSTK,BFO,5.000000
1172544,TORNTPOWER25AUG1360PE,TORNTPOWER,14AUG2025,136000.000000,375,OPTSTK,BFO,5.000000
1172562,LICI25AUG840CE,LICI,14AUG2025,84000.000000,700,OPTSTK,BFO,5.000000
1172588,AXISBANK25AUG1140PE,AXISBANK,14AUG2025,114000.000000,625,OPTSTK,BFO,5.000000
1172593,ITC25AUG465PE,ITC,14AUG2025,46500.000000,1600,OPTSTK,BFO,5.000000
1172651,GMRAIRPORT25AUG81PE,GMRAIRPORT,14AUG2025,8100.000000,6975,OPTSTK,BFO,5.000000
1172732,BAJFINANCE25AUG830PE,BAJFINANCE,14AUG2025,83000.000000,750,OPTSTK,BFO,5.000000
1172795,SONACOMS25AUG550CE,SONACOMS,14AUG2025,55000.000000,1050,OPTSTK,BFO,5.000000
1172847,TATACOMM25AUG1420PE,TATACOMM,14AUG2025,142000.000000,350,OPTSTK,BFO,5.000000
830861,SBICARD25AUG1070PE,SBICARD,14AUG2025,107000.000000,800,OPTSTK,BFO,5.000000
830863,ABCAPITAL25AUG252.5CE,ABCAPITAL,14AUG2025,25250.000000,3100,OPTSTK,BFO,5.000000
830873,HINDZINC25JUL590CE,HINDZINC,10JUL2025,59000.000000,1225,OPTSTK,BFO,5.000000
830884,BANDHANBNK25AUG195CE,BANDHANBNK,14AUG2025,19500.000000,3600,OPTSTK,BFO,5.000000
1175330,LT25AUG3480PE,LT,14AUG2025,348000.000000,175,OPTSTK,BFO,5.000000
1175341,PRESTIGE25AUG1140CE,PRESTIGE,14AUG2025,114000.000000,450,OPTSTK,BFO,5.000000
1175368,JSL25AUG510CE,JSL,14AUG2025,51000.000000,850,OPTSTK,BFO,5.000000
830907,HINDZINC25AUG580PE,HINDZINC,14AUG2025,58000.000000,1225,OPTSTK,BFO,5.000000
830909,EXIDEIND25AUG435PE,EXIDEIND,14AUG2025,43500.000000,1800,OPTSTK,BFO,5.000000
830937,MCX25AUG8600CE,MCX,14AUG2025,860000.000000,125,OPTSTK,BFO,5.000000
830940,BAJFINANCE25AUG1020PE,BAJFINANCE,14AUG2025,102000.000000,750,OPTSTK,BFO,5.000000
1175372,TATATECH25AUG740CE,TATATECH,14AUG2025,74000.000000,800,OPTSTK,BFO,5.000000
1175394,SENSEX25JUL72500PE,SENSEX,29JUL2025,7250000.000000,20,OPTIDX,BFO,5.000000
1175403,TITAN25JUL3580PE,TITAN,10JUL2025,358000.000000,175,OPTSTK,BFO,5.000000
1175408,EICHERMOT25AUG4950CE,EICHERMOT,14AUG2025,495000.000000,175,OPTSTK,BFO,5.000000
830946,BANKEX25AUG71400CE,BANKEX,26AUG2025,7140000.000000,30,OPTIDX,BFO,5.000000
830948,MUTHOOTFIN25JUL2680CE,MUTHOOTFIN,10JUL2025,268000.000000,275,OPTSTK,BFO,5.000000
830952,VEDL25AUG530PE,VEDL,14AUG2025,53000.000000,1150,OPTSTK,BFO,5.000000
830964,SENSEX2570889800CE,SENSEX,08JUL2025,8980000.000000,20,OPTIDX,BFO,5.000000
1175410,CANBK25AUG99PE,CANBK,14AUG2025,9900.000000,6750,OPTSTK,BFO,5.000000
1175424,DLF25AUG580CE,DLF,14AUG2025,58000.000000,825,OPTSTK,BFO,5.000000
830965,BHARATFORG25AUG1480CE,BHARATFORG,14AUG2025,148000.000000,500,OPTSTK,BFO,5.000000
830997,MCX25JUL8400PE,MCX,10JUL2025,840000.000000,125,OPTSTK,BFO,5.000000
831027,ABB25JUL6900CE,ABB,10JUL2025,690000.000000,125,OPTSTK,BFO,5.000000
831029,SENSEX2572289900CE,SENSEX,22JUL2025,8990000.000000,20,OPTIDX,BFO,5.000000
1175411,BEL25AUG345PE,BEL,14AUG2025,34500.000000,2850,OPTSTK,BFO,5.000000
1175413,GODREJPROP25AUG1650PE,GODREJPROP,14AUG2025,165000.000000,275,OPTSTK,BFO,5.000000
831036,INDIANB25JUL610PE,INDIANB,10JUL2025,61000.000000,1000,OPTSTK,BFO,5.000000
831092,MUTHOOTFIN25AUG2640PE,MUTHOOTFIN,14AUG2025,264000.000000,275,OPTSTK,BFO,5.000000
831097,NHPC25JUL98PE,NHPC,10JUL2025,9800.000000,6400,OPTSTK,BFO,5.000000
831098,MUTHOOTFIN25JUL2680PE,MUTHOOTFIN,10JUL2025,268000.000000,275,OPTSTK,BFO,5.000000
1175433,ADANIENSOL25JUL680CE,ADANIENSOL,10JUL2025,68000.000000,675,OPTSTK,BFO,5.000000
1175437,M&M25AUG2650PE,M&M,14AUG2025,265000.000000,200,OPTSTK,BFO,5.000000
1175441,NESTLEIND25AUG2180PE,NESTLEIND,14AUG2025,218000.000000,250,OPTSTK,BFO,5.000000
1175442,CAMS25JUL3150CE,CAMS,10JUL2025,315000.000000,150,OPTSTK,BFO,5.000000
831100,MCX25AUG8500CE,MCX,14AUG2025,850000.000000,125,OPTSTK,BFO,5.000000
831101,IEX25JUL227.5PE,IEX,10JUL2025,22750.000000,3750,OPTSTK,BFO,5.000000
831105,MCX25JUL8700CE,MCX,10JUL2025,870000.000000,125,OPTSTK,BFO,5.000000
831126,JIOFIN25AUG317.5PE,JIOFIN,14AUG2025,31750.000000,2350,OPTSTK,BFO,5.000000
1175450,JINDALSTEL25AUG930PE,JINDALSTEL,14AUG2025,93000.000000,625,OPTSTK,BFO,5.000000
1175451,LT25AUG3540PE,LT,14AUG2025,354000.000000,175,OPTSTK,BFO,5.000000
1175510,TATACONSUM25AUG1040PE,TATACONSUM,14AUG2025,104000.000000,550,OPTSTK,BFO,5.000000
1175516,ASHOKLEY25AUG240CE,ASHOKLEY,14AUG2025,24000.000000,2500,OPTSTK,BFO,5.000000
831189,ABB25JUL6900PE,ABB,10JUL2025,690000.000000,125,OPTSTK,BFO,5.000000
831196,BANDHANBNK25JUL192.5PE,BANDHANBNK,10JUL2025,19250.000000,3600,OPTSTK,BFO,5.000000
831197,CANBK25AUG121PE,CANBK,14AUG2025,12100.000000,6750,OPTSTK,BFO,5.000000
831212,ADANIENT25JUL2720CE,ADANIENT,10JUL2025,272000.000000,300,OPTSTK,BFO,5.000000
1175529,HCLTECH25AUG1420CE,HCLTECH,14AUG2025,142000.000000,350,OPTSTK,BFO,5.000000
1175546,IOC25AUG133CE,IOC,14AUG2025,13300.000000,4875,OPTSTK,BFO,5.000000
1175554,BHARATFORG25JUL1300PE,BHARATFORG,10JUL2025,130000.000000,500,OPTSTK,BFO,5.000000
1175566,ETERNAL25AUG190PE,ETERNAL,14AUG2025,19000.000000,2425,OPTSTK,BFO,5.000000
831218,SBICARD25AUG1090PE,SBICARD,14AUG2025,109000.000000,800,OPTSTK,BFO,5.000000
831220,INDIANB25AUG650CE,INDIANB,14AUG2025,65000.000000,1000,OPTSTK,BFO,5.000000
831222,MCX25AUG8200CE,MCX,14AUG2025,820000.000000,125,OPTSTK,BFO,5.000000
831228,UNIONBANK25JUL172.5CE,UNIONBANK,10JUL2025,17250.000000,4425,OPTSTK,BFO,5.000000
1175588,HFCL25AUG67PE,HFCL,14AUG2025,6700.000000,6450,OPTSTK,BFO,5.000000
1175595,PATANJALI25AUG1640PE,PATANJALI,14AUG2025,164000.000000,300,OPTSTK,BFO,5.000000
1175599,KPITTECH25AUG1100CE,KPITTECH,14AUG2025,110000.000000,400,OPTSTK,BFO,5.000000
1175603,INDHOTEL25AUG650PE,INDHOTEL,14AUG2025,65000.000000,1000,OPTSTK,BFO,5.000000
831249,MUTHOOTFIN25AUG2620CE,MUTHOOTFIN,14AUG2025,262000.000000,275,OPTSTK,BFO,5.000000
831274,RBLBANK25AUG247.5PE,RBLBANK,14AUG2025,24750.000000,3175,OPTSTK,BFO,5.000000
831288,INDIANB25JUL680PE,INDIANB,10JUL2025,68000.000000,1000,OPTSTK,BFO,5.000000
831328,INDIANB25JUL560CE,INDIANB,10JUL2025,56000.000000,1000,OPTSTK,BFO,5.000000
831333,MUTHOOTFIN25AUG2700CE,MUTHOOTFIN,14AUG2025,270000.000000,275,OPTSTK,BFO,5.000000
831334,EXIDEIND25AUG440PE,EXIDEIND,14AUG2025,44000.000000,1800,OPTSTK,BFO,5.000000
831340,ZYDUSLIFE25AUG1050PE,ZYDUSLIFE,14AUG2025,105000.000000,900,OPTSTK,BFO,5.000000
831356,VOLTAS25AUG1440PE,VOLTAS,14AUG2025,144000.000000,375,OPTSTK,BFO,5.000000
1175604,INFY25AUG1360CE,INFY,14AUG2025,136000.000000,400,OPTSTK,BFO,5.000000
1175648,TATAMOTORS25AUG760CE,TATAMOTORS,14AUG2025,76000.000000,800,OPTSTK,BFO,5.000000
1175650,IIFL25AUG400CE,IIFL,14AUG2025,40000.000000,1650,OPTSTK,BFO,5.000000
1175663,ABB25AUG6100CE,ABB,14AUG2025,610000.000000,125,OPTSTK,BFO,5.000000
831379,PHOENIXLTD25AUG2000PE,PHOENIXLTD,14AUG2025,200000.000000,350,OPTSTK,BFO,5.000000
831361,OFSS25JUL10200PE,OFSS,10JUL2025,1020000.000000,75,OPTSTK,BFO,5.000000
831365,MUTHOOTFIN25AUG2700PE,MUTHOOTFIN,14AUG2025,270000.000000,275,OPTSTK,BFO,5.000000
831373,MPHASIS25AUG2800PE,MPHASIS,14AUG2025,280000.000000,275,OPTSTK,BFO,5.000000
1175676,CAMS25JUL3150PE,CAMS,10JUL2025,315000.000000,150,OPTSTK,BFO,5.000000
1175679,TATAMOTORS25AUG780CE,TATAMOTORS,14AUG2025,78000.000000,800,OPTSTK,BFO,5.000000
1175683,ULTRACEMCO25AUG10700CE,ULTRACEMCO,14AUG2025,1070000.000000,50,OPTSTK,BFO,5.000000
1175696,ATGL25AUG530PE,ATGL,14AUG2025,53000.000000,875,OPTSTK,BFO,5.000000
831388,EXIDEIND25AUG440CE,EXIDEIND,14AUG2025,44000.000000,1800,OPTSTK,BFO,5.000000
831401,LTIM25AUG5700PE,LTIM,14AUG2025,570000.000000,150,OPTSTK,BFO,5.000000
831404,UNITDSPR25AUG1760CE,UNITDSPR,14AUG2025,176000.000000,400,OPTSTK,BFO,5.000000
831407,HINDCOPPER25AUG300PE,HINDCOPPER,14AUG2025,30000.000000,2650,OPTSTK,BFO,5.000000
1175701,INDHOTEL25AUG660CE,INDHOTEL,14AUG2025,66000.000000,1000,OPTSTK,BFO,5.000000
1175702,YESBANK25AUG27PE,YESBANK,14AUG2025,2700.000000,31100,OPTSTK,BFO,5.000000
1175708,YESBANK25AUG27CE,YESBANK,14AUG2025,2700.000000,31100,OPTSTK,BFO,5.000000
1175714,SBICARD25AUG800CE,SBICARD,14AUG2025,80000.000000,800,OPTSTK,BFO,5.000000
831415,LTIM25AUG5650PE,LTIM,14AUG2025,565000.000000,150,OPTSTK,BFO,5.000000
831426,INDUSINDBK25AUG920PE,INDUSINDBK,14AUG2025,92000.000000,700,OPTSTK,BFO,5.000000
831444,OBEROIRLTY25AUG2060CE,OBEROIRLTY,14AUG2025,206000.000000,350,OPTSTK,BFO,5.000000
831448,ASIANPAINT25AUG2080CE,ASIANPAINT,14AUG2025,208000.000000,250,OPTSTK,BFO,5.000000
1175727,SENSEX5025JUL24250PE,SENSEX50,29JUL2025,2425000.000000,75,OPTIDX,BFO,5.000000
1175747,SRF25AUG3350PE,SRF,14AUG2025,335000.000000,200,OPTSTK,BFO,5.000000
1175782,LT25JUL3560CE,LT,10JUL2025,356000.000000,175,OPTSTK,BFO,5.000000
1175785,PNBHOUSING25AUG1180PE,PNBHOUSING,14AUG2025,118000.000000,650,OPTSTK,BFO,5.000000
831464,BPCL25AUG370CE,BPCL,14AUG2025,37000.000000,1975,OPTSTK,BFO,5.000000
831466,ABCAPITAL25AUG262.5CE,ABCAPITAL,14AUG2025,26250.000000,3100,OPTSTK,BFO,5.000000
831468,BPCL25JUL365CE,BPCL,10JUL2025,36500.000000,1975,OPTSTK,BFO,5.000000
831484,AUBANK25AUG810CE,AUBANK,14AUG2025,81000.000000,1000,OPTSTK,BFO,5.000000
1175793,TORNTPOWER25AUG1260CE,TORNTPOWER,14AUG2025,126000.000000,375,OPTSTK,BFO,5.000000
1175820,BHARTIARTL25AUG1700PE,BHARTIARTL,14AUG2025,170000.000000,475,OPTSTK,BFO,5.000000
1175822,TATACONSUM25AUG1040CE,TATACONSUM,14AUG2025,104000.000000,550,OPTSTK,BFO,5.000000
1175823,CONCOR25AUG580PE,CONCOR,14AUG2025,58000.000000,1000,OPTSTK,BFO,5.000000
831488,ABCAPITAL25JUL265PE,ABCAPITAL,10JUL2025,26500.000000,3100,OPTSTK,BFO,5.000000
831499,TATAMOTORS25JUL810PE,TATAMOTORS,10JUL2025,81000.000000,800,OPTSTK,BFO,5.000000
831507,OIL25AUG540CE,OIL,14AUG2025,54000.000000,1400,OPTSTK,BFO,5.000000
831522,ABCAPITAL25AUG265CE,ABCAPITAL,14AUG2025,26500.000000,3100,OPTSTK,BFO,5.000000
1175824,SENSEX5025JUL24300CE,SENSEX50,29JUL2025,2430000.000000,75,OPTIDX,BFO,5.000000
1175829,TITAN25JUL3640CE,TITAN,10JUL2025,364000.000000,175,OPTSTK,BFO,5.000000
1175837,HDFCAMC25AUG3810CE,HDFCAMC,14AUG2025,381000.000000,150,OPTSTK,BFO,5.000000
1175840,INOXWIND25AUG120CE,INOXWIND,14AUG2025,12000.000000,3225,OPTSTK,BFO,5.000000
831538,TATAMOTORS25AUG810PE,TATAMOTORS,14AUG2025,81000.000000,800,OPTSTK,BFO,5.000000
831563,HCLTECH25AUG1860PE,HCLTECH,14AUG2025,186000.000000,350,OPTSTK,BFO,5.000000
831567,MPHASIS25AUG2820CE,MPHASIS,14AUG2025,282000.000000,275,OPTSTK,BFO,5.000000
831571,AUBANK25AUG810PE,AUBANK,14AUG2025,81000.000000,1000,OPTSTK,BFO,5.000000
1175845,APOLLOHOSP25JUL6350PE,APOLLOHOSP,10JUL2025,635000.000000,125,OPTSTK,BFO,5.000000
1175853,TITAN25AUG3660PE,TITAN,14AUG2025,366000.000000,175,OPTSTK,BFO,5.000000
1175871,SENSEX25JUL72600PE,SENSEX,29JUL2025,7260000.000000,20,OPTIDX,BFO,5.000000
2000707,KAYNES25JUL5500PE,KAYNES,10JUL2025,550000.000000,100,OPTSTK,BFO,5.000000
831576,SENSEX5025AUG27250CE,SENSEX50,26AUG2025,2725000.000000,75,OPTIDX,BFO,5.000000
831601,BIOCON25JUL390CE,BIOCON,10JUL2025,39000.000000,2500,OPTSTK,BFO,5.000000
831603,LAURUSLABS25JUL750CE,LAURUSLABS,10JUL2025,75000.000000,1700,OPTSTK,BFO,5.000000
831606,TATACONSUM25SEP1040PE,TATACONSUM,11SEP2025,104000.000000,550,OPTSTK,BFO,5.000000
831610,NATIONALUM25SEP220PE,NATIONALUM,11SEP2025,22000.000000,3750,OPTSTK,BFO,5.000000
831624,RVNL25AUG480CE,RVNL,14AUG2025,48000.000000,1375,OPTSTK,BFO,5.000000
831632,SONACOMS25SEPFUT,SONACOMS,11SEP2025,0.000000,1050,FUTSTK,BFO,5.000000
831633,APLAPOLLO25SEP1820PE,APLAPOLLO,11SEP2025,182000.000000,350,OPTSTK,BFO,5.000000
2001428,MAZDOCK25JUL3200CE,MAZDOCK,10JUL2025,320000.000000,175,OPTSTK,BFO,5.000000
2002552,GODREJPROP25JUL2800PE,GODREJPROP,10JUL2025,280000.000000,275,OPTSTK,BFO,5.000000
2002653,CDSL25AUG2200CE,CDSL,28AUG2025,220000.000000,475,OPTSTK,BFO,5.000000
2002660,GLENMARK25JUL1680CE,GLENMARK,10JUL2025,168000.000000,375,OPTSTK,BFO,5.000000
2002715,CDSL25AUG2100PE,CDSL,28AUG2025,210000.000000,475,OPTSTK,BFO,5.000000
2002727,CDSL25JUL2200CE,CDSL,31JUL2025,220000.000000,475,OPTSTK,BFO,5.000000
2002806,CDSL25JUL2100PE,CDSL,31JUL2025,210000.000000,475,OPTSTK,BFO,5.000000
2003035,CAMS25JUL4650PE,CAMS,10JUL2025,465000.000000,150,OPTSTK,BFO,5.000000
831653,IDEA25SEP10CE,IDEA,11SEP2025,1000.000000,71475,OPTSTK,BFO,5.000000
831666,WIPRO25SEP262.5CE,WIPRO,11SEP2025,26250.000000,3000,OPTSTK,BFO,5.000000
831671,BRITANNIA25SEP5750PE,BRITANNIA,11SEP2025,575000.000000,125,OPTSTK,BFO,5.000000
831677,SBICARD25SEP1000CE,SBICARD,11SEP2025,100000.000000,800,OPTSTK,BFO,5.000000
831698,PPLPHARMA25JUL225PE,PPLPHARMA,10JUL2025,22500.000000,2500,OPTSTK,BFO,5.000000
831708,HUDCO25SEP265PE,HUDCO,11SEP2025,26500.000000,2775,OPTSTK,BFO,5.000000
831715,NATIONALUM25SEP155PE,NATIONALUM,11SEP2025,15500.000000,3750,OPTSTK,BFO,5.000000
831721,GAIL25SEP205CE,GAIL,11SEP2025,20500.000000,3150,OPTSTK,BFO,5.000000
2004229,GLENMARK25JUL1720PE,GLENMARK,10JUL2025,172000.000000,375,OPTSTK,BFO,5.000000
2005044,ZYDUSLIFE25JUL1040CE,ZYDUSLIFE,10JUL2025,104000.000000,900,OPTSTK,BFO,5.000000
2005170,SRF25JUL3500CE,SRF,10JUL2025,350000.000000,200,OPTSTK,BFO,5.000000
2005174,ALKEM25JUL4400CE,ALKEM,10JUL2025,440000.000000,125,OPTSTK,BFO,5.000000
831732,UNOMINDA25JUL980CE,UNOMINDA,10JUL2025,98000.000000,550,OPTSTK,BFO,5.000000
831734,SUPREMEIND25SEP4400PE,SUPREMEIND,11SEP2025,440000.000000,175,OPTSTK,BFO,5.000000
831740,LUPIN25SEP2100CE,LUPIN,11SEP2025,210000.000000,425,OPTSTK,BFO,5.000000
831744,BHEL25SEP245PE,BHEL,11SEP2025,24500.000000,2625,OPTSTK,BFO,5.000000
2005388,SUPREMEIND25JUL4800CE,SUPREMEIND,10JUL2025,480000.000000,175,OPTSTK,BFO,5.000000
2006591,HINDZINC25JUL580CE,HINDZINC,10JUL2025,58000.000000,1225,OPTSTK,BFO,5.000000
2016192,GLENMARK25JUL1740CE,GLENMARK,10JUL2025,174000.000000,375,OPTSTK,BFO,5.000000
2021243,SUPREMEIND25JUL4850PE,SUPREMEIND,10JUL2025,485000.000000,175,OPTSTK,BFO,5.000000
831745,ETERNAL25SEP260CE,ETERNAL,11SEP2025,26000.000000,2425,OPTSTK,BFO,5.000000
831752,RBLBANK25SEP225CE,RBLBANK,11SEP2025,22500.000000,3175,OPTSTK,BFO,5.000000
